"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-03-31,3101,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim",0,560500,0.00592246949030869,0.0157665820949619,0.0690444402059889,0.0958910424647639,0.00120328654656987,"2017-03","2017-Q1",560500,0,"2017-03"
2017-03-31,139,"Cook","IL","Chicago",1,213400,0.00470809792843691,0.0264550264550265,0.0756048387096774,0.0547155077959343,-0.0191038853019342,"2007-02","2007-Q1",258900,-0.175743530320587,"2003-08"
2017-03-31,2402,"Maricopa","AZ","Phoenix",2,238800,0.00293994120117598,0.00972515856236787,0.0608618391825855,0.111440795458373,-0.010803372285251,"2006-04","2006-Q2",277900,-0.140698092839151,"2005-07"
2017-03-31,2841,"San Diego","CA","San Diego",3,532000,0.0024495948746938,0.00282752120640905,0.0524233432245302,0.0858016622836011,0.00270910521378642,"2005-11","2005-Q4",543600,-0.0213392200147167,"2005-04"
2017-03-31,1286,"Orange","CA","Los Angeles-Long Beach-Anaheim",4,676600,-0.000738443361394181,0.00624628197501487,0.0410832435759348,0.0827330854013664,-0.00137878573825356,"2006-05","2006-Q2",708800,-0.0454288939051919,"2005-10"
2017-03-31,581,"Kings","NY","New York",5,695100,0.00346470333477696,0.0156341320864991,0.0871129183609634,0.0851752129383314,0.0415822136269686,"2017-03","2017-Q1",695100,0,"2017-03"
2017-03-31,2964,"Miami-Dade","FL","Miami-Fort Lauderdale",6,268500,0.00149198060425214,0.00864012021036814,0.0765838011226945,0.115431177530584,-0.0190067419349085,"2007-03","2007-Q1",325300,-0.174608054103904,"2005-08"
2017-03-31,978,"Dallas","TX","Dallas-Fort Worth",7,174300,0.00984936268829664,0.0216881594372802,0.13921568627451,0.103129740915055,0.0299171012977717,"2017-03","2017-Q1",174300,0,"2017-03"
2017-03-31,1347,"Queens","NY","New York",8,500100,0.0191563073160791,0.0339053132106678,0.13272933182333,0.0678312571552997,0.00181768052007802,"2017-03","2017-Q1",500100,0,"2017-03"
2017-03-31,2832,"Riverside","CA","Riverside",9,336200,0.00298329355608592,0.00930651456019213,0.0598991172761665,0.10573066027622,-0.0196255619549763,"2006-08","2006-Q3",424900,-0.208755001176747,"2004-09"
2017-03-31,3250,"San Bernardino","CA","Riverside",10,303800,0.00363396101750909,0.012329223592136,0.0753982300884956,0.121021900665786,-0.0189620716271542,"2006-07","2006-Q3",379000,-0.198416886543536,"2005-04"
2017-03-31,445,"Clark","NV","Las Vegas",11,219200,0.00458295142071494,0.0166975881261596,0.0992978936810431,0.134173619198342,-0.0286018032312929,"2006-05","2006-Q2",304700,-0.280603872661634,"2004-05"
2017-03-31,207,"King","WA","Seattle",12,540400,0.00896191187453323,0.0236787270316348,0.130543933054393,0.112229275468264,0.0233537958910339,"2017-03","2017-Q1",540400,0,"2017-03"
2017-03-31,791,"Wayne","MI","Detroit",13,71100,0.0113798008534851,0.037956204379562,0.194957983193277,0.0881699705187851,-0.0389667951942805,"2005-04","2005-Q2",112500,-0.368,
2017-03-31,2049,"Tarrant","TX","Dallas-Fort Worth",14,181500,0.010016694490818,0.0236886632825719,0.106707317073171,0.0795212531009624,0.0301931876945201,"2017-03","2017-Q1",181500,0,"2017-03"
2017-03-31,3136,"Santa Clara","CA","San Jose",15,1004400,0.00560672807368843,0.020627984960878,0.0352504638218924,0.117394201125741,0.0295281930081845,"2017-03","2017-Q1",1004400,0,"2017-03"
2017-03-31,1561,"Broward","FL","Miami-Fort Lauderdale",16,226100,0.00488888888888889,0.0152671755725191,0.0943852855759923,0.12262901277094,-0.0194245922567459,"2006-05","2006-Q2",286600,-0.211095603628751,"2005-03"
2017-03-31,2452,"New York","NY","New York",17,1242200,0.0109872222674371,0.027035965274907,0.150078696416998,0.093007046569624,0.0424716584624585,"2017-03","2017-Q1",1242200,0,"2017-03"
2017-03-31,3175,"Philadelphia","PA","Philadelphia",18,135800,0.00518134715025907,0.0202854996243426,0.0864,0.0387331760099443,0.0143210722921554,"2017-03","2017-Q1",135800,0,"2017-03"
2017-03-31,1510,"Alameda","CA","San Francisco",19,770400,0.00798115923066859,0.0265156562291805,0.0667405150927721,0.138084600756555,0.0207285315364183,"2017-03","2017-Q1",770400,0,"2017-03"
2017-03-31,2801,"Middlesex","MA","Boston",20,486400,0.00641423546451479,0.019279128248114,0.0701870187018702,0.0620334928440207,0.0221509003205562,"2017-03","2017-Q1",486400,0,"2017-03"
2017-03-31,2046,"Suffolk","NY","New York",21,377600,0.0128755364806867,0.0365083722206972,0.0932252460914881,0.0270660870893518,-0.0148861270045774,"2006-07","2006-Q3",448600,-0.158270173874276,"2004-08"
2017-03-31,3017,"Sacramento","CA","Sacramento",22,325800,0.00773275595422209,0.018125,0.0958627648839556,0.130808424147474,-0.00631291197954287,"2005-12","2005-Q4",385900,-0.155739828971236,"2004-10"
2017-03-31,1252,"Nassau","NY","New York",23,497600,0.00647249190938511,0.0219757650441569,0.0824450728736132,0.0483289140167935,-0.0000803503317075016,"2006-08","2006-Q3",510100,-0.0245049990198,"2005-12"
2017-03-31,2993,"Palm Beach","FL","Miami-Fort Lauderdale",24,251700,0.002389486260454,0.00922213311948677,0.0849137931034483,0.121608771294509,-0.0133133717784835,"2006-03","2006-Q1",320400,-0.214419475655431,"2005-02"
2017-03-31,2241,"Cuyahoga","OH","Cleveland",25,115200,0.00261096605744125,0.0167696381288614,0.0686456400742115,0.0356313794301064,-0.0109433870255293,"2006-02","2006-Q1",134400,-0.142857142857143,"2000-11"
2017-03-31,3165,"Hillsborough","FL","Tampa",26,194800,0.0082815734989648,0.02905441098785,0.11441647597254,0.106772062705298,-0.0102314931205498,"2006-08","2006-Q3",222500,-0.124494382022472,"2005-11"
2017-03-31,2614,"Allegheny","PA","Pittsburgh",27,138300,0.00362844702467344,0.0131868131868132,0.05895865237366,0.0440215484801625,0.028223557812638,"2017-03","2017-Q1",138300,0,"2017-03"
2017-03-31,1950,"Oakland","MI","Detroit",28,220300,0.00639561443581544,0.0236988847583643,0.0857565303104978,0.105036486564623,0.0082616412474088,"2017-03","2017-Q1",220300,0,"2017-03"
2017-03-31,2288,"Franklin","OH","Columbus",29,150000,0.00334448160535117,0.0183299389002037,0.0909090909090909,0.0511273818022531,0.00815407035396465,"2017-03","2017-Q1",150000,0,"2017-03"
2017-03-31,2339,"Hennepin","MN","Minneapolis-St Paul",30,252400,0.000396353547364249,0.0124348174889691,0.0658783783783784,0.0727051966863308,0.00302107093549342,"2017-03","2017-Q1",252400,0,"2017-03"
2017-03-31,1287,"Orange","FL","Orlando",31,207700,0.00241312741312741,0.0121832358674464,0.087434554973822,0.107601896867497,-0.019419786921995,"2006-07","2006-Q3",259700,-0.200231035810551,"2005-07"
2017-03-31,1694,"Fairfax","VA","Washington",32,520400,-0.00249185355568334,0.00134693092168559,0.0274432379072063,0.0358348278360576,0.0012771810982577,"2006-01","2006-Q1",549100,-0.0522673465671098,"2005-07"
2017-03-31,3159,"Contra Costa","CA","San Francisco",33,568400,0.00282286520818631,0.0159070598748883,0.0765151515151515,0.127529047172509,-0.00268681793292469,"2006-01","2006-Q1",615000,-0.0757723577235772,"2005-05"
2017-03-31,2840,"Salt Lake","UT","Salt Lake City",34,257600,0.00272479564032698,0.011783189316575,0.0693233706932337,0.0700760312675519,0.0000776729232025986,"2008-01","2008-Q1",275300,-0.0642934980021794,"2007-04"
2017-03-31,1440,"Travis","TX","Austin",35,307500,0.010515938218863,0.0301507537688442,0.0812236286919831,0.0874587542467666,0.0431228508214982,"2017-03","2017-Q1",307500,0,"2017-03"
2017-03-31,3130,"Saint Louis","MO","St. Louis",36,165700,-0.01778304682869,-0.0371876815804765,0.0311138767890479,0.0357657396717714,-0.00679959198955293,"2007-05","2007-Q2",180500,-0.081994459833795,"2005-02"
2017-03-31,281,"Pima","AZ","Tucson",37,179800,0.00390843104410944,0.0163934426229508,0.0734328358208955,0.0549557672877976,-0.0234702378051275,"2006-05","2006-Q2",236500,-0.239746300211416,"2005-03"
2017-03-31,2975,"Montgomery","MD","Washington",38,434600,0,0.00928936367858802,0.0199483689274818,0.0304896257337652,-0.0109326976283505,"2006-05","2006-Q2",486800,-0.107230895645029,"2005-04"
2017-03-31,2347,"Honolulu","HI","Urban Honolulu",39,658300,0.00626719657597065,0.0165225447807288,0.0742493472584856,0.0620895727643225,0.0185263182865543,"2017-03","2017-Q1",658300,0,"2017-03"
2017-03-31,3148,"Westchester","NY","New York",40,557000,0.000718648939992814,0.0121751771760858,0.0295748613678373,0.0366315643719959,-0.0102744295813888,"2006-06","2006-Q2",625100,-0.10894256918893,"2004-12"
2017-03-31,2804,"Milwaukee","WI","Milwaukee",41,112100,0.00628366247755835,0.009000900090009,0.0872938894277401,0.0371743008737253,-0.0207843558186044,"2006-04","2006-Q2",140300,-0.200997861724875,"2003-12"
2017-03-31,1018,"Fresno","CA","Fresno",42,221400,0.00865603644646925,0.0240518038852914,0.0927936821322804,0.10285788806389,-0.0200118312167192,"2006-04","2006-Q2",293800,-0.24642614023145,"2004-11"
2017-03-31,1388,"Shelby","TN","Memphis",43,110600,0.00454132606721163,0.00820419325432999,0.0665380906460945,0.0423152382861876,-0.00779275307138028,"2006-12","2006-Q4",119800,-0.0767946577629382,"2005-02"
2017-03-31,1020,"Fulton","GA","Atlanta",44,234400,0.00385438972162741,0.0112165660051769,0.0856878184344604,0.102501940868113,0.00486307644474904,"2017-03","2017-Q1",234400,0,"2017-03"
2017-03-31,3102,"Mecklenburg","NC","Charlotte",45,197900,0.00558943089430894,0.0201030927835052,0.0879604178119846,0.0660996609060702,0.0155515997664182,"2017-03","2017-Q1",197900,0,"2017-03"
2017-03-31,1682,"Du Page","IL","Chicago",46,276400,-0.00180570603105814,0.00728862973760933,0.052952380952381,0.0478476511266932,-0.0143863315941,"2007-04","2007-Q2",319500,-0.13489827856025,"2004-10"
2017-03-31,2694,"Fairfield","CT","Stamford",47,404500,0.00596866451131559,0.0125156445556946,0.0316245855649069,0.0223368519508875,-0.0185712619359029,"2006-04","2006-Q2",496300,-0.184968768889784,"2004-01"
2017-03-31,2480,"Pinellas","FL","Tampa",48,192800,0.00784108729743858,0.0282666666666667,0.125510799766492,0.109839834685013,-0.00533781312009296,"2006-06","2006-Q2",215200,-0.104089219330855,"2005-09"
2017-03-31,874,"Bergen","NJ","New York",49,453800,0.00777259604707972,0.020004495392223,0.0595377072145692,0.0368997657975059,-0.00937057977966327,"2006-06","2006-Q2",506200,-0.103516396681154,"2005-02"
2017-03-31,1165,"Marion","IN","Indianapolis",50,112400,0.0017825311942959,0.0107913669064748,0.0417052826691381,0.0288506566738611,-0.00627271139670327,"2006-01","2006-Q1",121200,-0.0726072607260726,"2004-04"
2017-03-31,324,"Wake","NC","Raleigh",51,248900,0.0138492871690428,0.02050020500205,0.0788903337667967,0.0505604768828243,0.0209463043035549,"2017-03","2017-Q1",248900,0,"2017-03"
2017-03-31,2337,"Hartford","CT","Hartford",52,213100,0.000469483568075117,-0.000469043151969981,0.0210828941063728,0.00236297531688212,-0.0142143494969871,"2007-07","2007-Q3",246900,-0.136897529364115,"2004-10"
2017-03-31,489,"Duval","FL","Jacksonville",53,153200,0.00590938936309915,0.0132275132275132,0.0880681818181818,0.0772561184667198,-0.0164282785115765,"2006-11","2006-Q4",183800,-0.166485310119695,"2005-06"
2017-03-31,3246,"Prince Georges","MD","Washington",54,279700,0.00394831299353912,0.00430879712746858,0.108161648177496,0.082466760958783,-0.018870777442069,"2007-05","2007-Q2",340100,-0.177594825051455,"2005-08"
2017-03-31,2815,"New Haven","CT","New Haven",55,218000,0.00414555504375864,0.00972672533580361,0.0134821013482101,0.00827491552479431,-0.0204008987551815,"2006-04","2006-Q2",272100,-0.198823961778758,"2004-04"
2017-03-31,1155,"Macomb","MI","Detroit",56,155400,0.00909090909090909,0.024390243902439,0.0776699029126214,0.104596953740331,-0.00140478631167784,"2005-09","2005-Q3",168900,-0.0799289520426288,"2001-07"
2017-03-31,204,"Kern","CA","Bakersfield",57,190800,0.00315457413249211,0.0132766861391397,0.0431930016402406,0.0926685833721517,-0.0297227102265812,"2006-05","2006-Q2",270800,-0.295420974889217,"2005-01"
2017-03-31,2061,"Ventura","CA","Ventura",58,556900,0.00723458129860734,0.0154996353026988,0.047198194810079,0.0810956928517721,-0.00729424110652122,"2006-05","2006-Q2",632200,-0.119107877254034,"2005-03"
2017-03-31,2802,"Middlesex","NJ","New York",59,302400,0.00632279534109817,0.008,0.055129099790649,0.0280002096773428,-0.0149893143738363,"2006-08","2006-Q3",354500,-0.146967559943583,"2004-11"
2017-03-31,2314,"Gwinnett","GA","Atlanta",60,197000,0.00407747196738022,0.0154639175257732,0.0683297180043384,0.0973599764171677,0.00373022428960823,"2017-03","2017-Q1",197000,0,"2017-03"
2017-03-31,3227,"San Francisco","CA","San Francisco",61,1167700,0.00707201379905132,0.0169831039888521,0.0151264887420673,0.120638128234528,0.0397309464592381,"2017-03","2017-Q1",1167700,0,"2017-03"
2017-03-31,2626,"Baltimore","MD","Baltimore",62,232900,-0.000858000858000858,0.00561312607944732,0.0319007532122286,0.0274571246213284,-0.0153994853322479,"2007-03","2007-Q1",272000,-0.14375,"2005-08"
2017-03-31,2322,"Hamilton","OH","Cincinnati",63,132900,0.00453514739229025,0.0286377708978328,0.0615015974440895,0.0316987473811359,-0.00222974595881964,"2007-01","2007-Q1",136200,-0.0242290748898678,"2005-01"
2017-03-31,1690,"El Paso","TX","El Paso",64,112200,-0.00177935943060498,0,0.0144665461121157,0.00287671061375994,-0.0028945563575099,"2008-01","2008-Q1",119900,-0.0642201834862385,"2006-12"
2017-03-31,2981,"Montgomery","PA","Philadelphia",65,280800,-0.00177746178457163,-0.0105708245243129,0.0184983677910773,0.0183470661250447,-0.00434585968612866,"2006-08","2006-Q3",294900,-0.0478128179043744,"2005-08"
2017-03-31,2879,"Worcester","MA","Worcester",66,254700,-0.00117647058823529,0.0119189511323004,0.0670297444490993,0.0382648282859686,-0.00515134496599134,"2005-12","2005-Q4",282800,-0.0993635077793494,"2004-06"
2017-03-31,1322,"Pierce","WA","Seattle",67,289400,0.00346740638002774,0.0101221640488656,0.101217656012177,0.0753032300942029,0.000902877896266974,"2017-03","2017-Q1",289400,0,"2017-03"
2017-03-31,504,"Essex","NJ","New York",68,350900,-0.0093167701863354,-0.0190103438635728,0.088062015503876,0.0443185280275742,-0.016210222459939,"2007-03","2007-Q1",413200,-0.150774443368829,"2004-12"
2017-03-31,951,"Collin","TX","Dallas-Fort Worth",69,310900,0.00712666018788468,0.0200131233595801,0.088204410220511,0.0952133459860414,0.0440635528304536,"2017-03","2017-Q1",310900,0,"2017-03"
2017-03-31,503,"Essex","MA","Boston",70,398600,0.00911392405063291,0.0252057613168724,0.0758434547908232,0.0578473959799157,0.0115090410579028,"2017-03","2017-Q1",398600,0,"2017-03"
2017-03-31,2742,"Jefferson","KY","Louisville/Jefferson County",71,152100,-0.000657030223390276,0.0173913043478261,0.0974025974025974,0.0410264564759122,0.0186004620792348,"2017-02","2017-Q1",152200,-0.000657030223390276,"2017-02"
2017-03-31,2810,"Multnomah","OR","Portland",72,389600,0.00205761316872428,0.0212319790301442,0.116332378223496,0.122211299615697,0.031215499999665,"2017-03","2017-Q1",389600,0,"2017-03"
2017-03-31,2045,"Suffolk","MA","Boston",73,502800,0.00903070439494281,0.0238240684178375,0.0944710491946017,0.091195035891745,0.036949356402574,"2017-03","2017-Q1",502800,0,"2017-03"
2017-03-31,2842,"San Mateo","CA","San Francisco",74,1105500,0.000724178510002716,0.0159911772814999,0.0452912254160363,0.128993680772309,0.0326407746119,"2017-03","2017-Q1",1105500,0,"2017-03"
2017-03-31,2847,"Snohomish","WA","Seattle",75,394600,0.0104993597951344,0.0268019776216498,0.119432624113475,0.104559633753971,0.0112027396024337,"2017-03","2017-Q1",394600,0,"2017-03"
2017-03-31,220,"Lake","IL","Chicago",76,232700,0,0.00474956822107081,0.0282810428634556,0.036301403542855,-0.0210613581546246,"2007-04","2007-Q2",287900,-0.191733240708579,"2002-09"
2017-03-31,984,"Dekalb","GA","Atlanta",77,165100,0.00425790754257908,0.0216584158415842,0.117050067658999,0.107476918811837,-0.00303766345709722,"2006-11","2006-Q4",173700,-0.04951065054692,"2004-11"
2017-03-31,135,"Cobb","GA","Atlanta",78,225300,0.0031166518254675,0.0112208258527828,0.0873552123552124,0.081180662757385,0.0120840270724063,"2017-03","2017-Q1",225300,0,"2017-03"
2017-03-31,3134,"San Joaquin","CA","Stockton",79,308000,0.0114942528735632,0.0222369731164952,0.105924596050269,0.151857059954299,-0.0168094733976127,"2006-04","2006-Q2",411100,-0.250790561907079,"2004-10"
2017-03-31,330,"Will","IL","Chicago",80,204400,0.00788954635108481,0.0286864620030196,0.0673629242819843,0.0479828469484458,-0.0102140869263694,"2006-12","2006-Q4",226800,-0.0987654320987654,"2005-03"
2017-03-31,1804,"Jackson","MO","Kansas City",81,117200,0.00428449014567267,0.0147186147186147,0.0871985157699443,0.0446609041407655,,"2009-06","2009-Q2",117300,-0.000852514919011083,
2017-03-31,1948,"Norfolk","MA","Boston",82,450500,0.00200177935943061,0.00828111011638317,0.0542944067399953,0.059270871678651,0.015861937541275,"2017-03","2017-Q1",450500,0,"2017-03"
2017-03-31,988,"Denton","TX","Dallas-Fort Worth",83,264100,0.00571210967250571,0.0220588235294118,0.100416666666667,0.0871607481503418,0.0418342928789128,"2017-03","2017-Q1",264100,0,"2017-03"
2017-03-31,2889,"Bernalillo","NM","Albuquerque",84,189000,0.00638977635782748,0.024390243902439,0.103971962616822,0.0347828103545709,-0.00368098033482922,"2007-11","2007-Q4",200000,-0.055,"2006-10"
2017-03-31,2732,"Jefferson","AL","Birmingham",85,109500,-0.00544959128065395,-0.0135135135135135,0.00366636113657195,0.0119216422307873,-0.00410661545949387,"2007-10","2007-Q4",117200,-0.0656996587030717,"2005-10"
2017-03-31,1106,"Hudson","NJ","New York",86,374400,0.0105263157894737,0.0308370044052863,0.107364685004437,0.0739245334965026,-0.00846016534250271,"2007-02","2007-Q1",408500,-0.0834761321909425,"2005-12"
2017-03-31,2441,"Monmouth","NJ","New York",87,392700,0.00718132854578097,0.0266666666666667,0.0477588046958378,0.0372958245457278,-0.00864024894042614,"2006-04","2006-Q2",438200,-0.103833865814696,"2004-12"
2017-03-31,2243,"Davidson","TN","Nashville",88,226100,0.00667853962600178,0.0244676030811056,0.136180904522613,0.097494730223006,0.0365537883953031,"2017-03","2017-Q1",226100,0,"2017-03"
2017-03-31,3001,"Providence","RI","Providence",89,220900,0.0036347114947751,0.0128381476386978,0.0865715691096901,0.0589363729837395,-0.01413675145344,"2005-12","2005-Q4",264500,-0.164839319470699,"2004-03"
2017-03-31,414,"Bucks","PA","Philadelphia",90,301600,-0.00132450331125828,-0.00363396101750909,0.0425164189422745,0.0247467572271587,-0.00615261863260896,"2007-04","2007-Q2",320800,-0.0598503740648379,"2005-07"
2017-03-31,1689,"El Paso","CO","Colorado Springs",91,251400,0.00882825040128411,0.0198782961460446,0.0873702422145329,0.0571574284828149,0.0202652575916116,"2017-03","2017-Q1",251400,0,"2017-03"
2017-03-31,3236,"Baltimore City","MD","Baltimore",92,123200,0.0131578947368421,0.0431837425910246,0.0611541774332472,0.0444975140284207,,"2010-08","2010-Q3",125300,-0.0167597765363128,
2017-03-31,80,"Lee","FL","Fort Myers",93,222300,-0.00358583594800538,-0.0102404274265361,0.0585714285714286,0.104241740907739,-0.01554331714702,"2006-04","2006-Q2",291700,-0.237915666780939,"2005-04"
2017-03-31,201,"Kent","MI","Grand Rapids",94,166200,0.00422960725075529,0.014032946918853,0.102853351028534,0.0762449810047425,0.0150773531459174,"2017-03","2017-Q1",166200,0,"2017-03"
2017-03-31,285,"Polk","FL","Lakeland",95,156300,0.00385356454720617,0.0276134122287968,0.0991561181434599,0.0967421876425314,-0.0183492149256643,"2006-10","2006-Q4",194200,-0.195159629248198,"2005-08"
2017-03-31,3289,"District of Columbia","DC","Washington",96,559300,0.00920245398773006,0.0386258124419684,0.106648199445983,0.0880949179050485,0.0345568399049037,"2017-03","2017-Q1",559300,0,"2017-03"
2017-03-31,989,"Denver","CO","Denver",97,376500,0.0069537309441027,0.0211554109031733,0.102489019033675,0.118367512398016,0.0525496435827733,"2017-03","2017-Q1",376500,0,"2017-03"
2017-03-31,659,"Ocean","NJ","New York",98,275000,0.00474972597734746,0.0207869339272457,0.052833078101072,0.0274292798306768,-0.0159289290961253,"2006-09","2006-Q3",334100,-0.176893145764741,"2004-09"
2017-03-31,2127,"Arapahoe","CO","Denver",99,333800,0.00390977443609023,0.00785024154589372,0.0890701468189233,0.11487585995914,0.0445842881018574,"2017-03","2017-Q1",333800,0,"2017-03"
2017-03-31,2251,"Delaware","PA","Philadelphia",100,190700,0.0047418335089568,0.00952885124404447,0.0269251480883145,0.00317634773838971,-0.0153927085252417,"2007-11","2007-Q4",223000,-0.144843049327354,"2005-01"
2017-03-31,1558,"Bristol","MA","Providence",101,286900,0.00737359550561798,0.0173758865248227,0.0725233644859813,0.0436644798049322,-0.00478616381629393,"2005-09","2005-Q3",316600,-0.0938092229943146,"2004-06"
2017-03-31,1822,"Johnson","KS","Kansas City",102,236900,0.00253914515446466,0.0115286080273271,0.047766475011057,0.0414099390466094,0.0172798738455249,"2017-03","2017-Q1",236900,0,"2017-03"
2017-03-31,1556,"Brevard","FL","Melbourne",103,182800,0.0066079295154185,0.0304396843291995,0.112598904443092,0.110990862864352,-0.00924898422232767,"2006-02","2006-Q1",227300,-0.195776506819182,"2005-01"
2017-03-31,1404,"Summit","OH","Akron",104,124100,-0.000805152979066023,0.0024232633279483,0.0402347024308466,0.0300957628388656,-0.00355557587598232,"2007-03","2007-Q1",128600,-0.0349922239502333,"2003-11"
2017-03-31,2986,"New Castle","DE","Philadelphia",105,221800,0.00543970988213962,0.0118613138686131,0.023534840793724,0.0233752754987526,-0.0079792025866614,"2007-05","2007-Q2",240600,-0.0781379883624273,"2005-08"
2017-03-31,3152,"Anne Arundel","MD","Baltimore",106,336300,-0.00767187961050457,-0.00737898465171192,0.0492979719188768,0.031852934630735,-0.00719979865370624,"2006-08","2006-Q3",365200,-0.0791347207009858,"2005-08"
2017-03-31,2980,"Montgomery","OH","Dayton",107,95300,0.00633579725448786,0.0225321888412017,0.0829545454545455,0.030267377995135,-0.0116976875706378,"2008-02","2008-Q1",108400,-0.120848708487085,"2002-02"
2017-03-31,2734,"Jefferson","CO","Denver",108,384300,0.00707547169811321,0.0242537313432836,0.0995708154506438,0.109187376669237,0.0463016695011236,"2017-03","2017-Q1",384300,0,"2017-03"
2017-03-31,3069,"Washington","OR","Portland",109,375800,0.00615796519410977,0.021195652173913,0.107574417919246,0.103947530967298,0.0223070429534686,"2017-03","2017-Q1",375800,0,"2017-03"
2017-03-31,2776,"Lancaster","PA","Lancaster",110,190300,0.00105207785376118,0.00475184794086589,0.0331161780673181,0.0207836343301007,0.00244992677232592,"2017-03","2017-Q1",190300,0,"2017-03"
2017-03-31,1676,"Douglas","NE","Omaha",111,151500,0.0033112582781457,0.0113484646194927,0.0661505981703026,0.0423916311494876,0.0130326846565145,"2017-03","2017-Q1",151500,0,"2017-03"
2017-03-31,322,"Utah","UT","Provo",112,255500,0.00471883602044829,0.0199600798403194,0.0975085910652921,0.077029796558185,0.00707809777009483,"2008-02","2008-Q1",260700,-0.0199462984273111,"2007-12"
2017-03-31,197,"Kane","IL","Chicago",113,216600,0.00603808639108221,0.0245979186376537,0.0754716981132075,0.0527584310878881,-0.013326998775558,"2006-10","2006-Q4",248800,-0.129421221864952,"2004-06"
2017-03-31,3033,"Stanislaus","CA","Modesto",114,267600,0.00753012048192771,0.0229357798165138,0.0940310711365495,0.149904068926187,-0.0194565678465571,"2006-04","2006-Q2",362100,-0.260977630488815,"2004-10"
2017-03-31,911,"Camden","NJ","Philadelphia",115,168000,-0.0017825311942959,0.00478468899521531,0.0363972856261567,0.0158452756870302,-0.0206117731212317,"2007-01","2007-Q1",207600,-0.190751445086705,"2005-01"
2017-03-31,1349,"Ramsey","MN","Minneapolis-St Paul",116,224900,0.00491510277033065,0.0167269439421338,0.143947100712106,0.0950961436256983,0.00460542214145776,"2006-05","2006-Q2",225900,-0.00442673749446658,"2006-04"
2017-03-31,1964,"Passaic","NJ","New York",117,301800,0.00365813102760226,0.0154777927321669,0.0317948717948718,0.0263480754810697,-0.0261580290250428,"2007-01","2007-Q1",397000,-0.239798488664987,"2004-04"
2017-03-31,1611,"Chester","PA","Philadelphia",118,329400,0.0036563071297989,0.00518767165090021,0.0420752926289149,0.0260180945365969,0.0012225089514617,"2017-03","2017-Q1",329400,0,"2017-03"
2017-03-31,2537,"Sedgwick","KS","Wichita",119,130400,0,0.00928792569659443,0.0524616626311542,0.0314421707327803,0.0240671797061207,"2017-03","2017-Q1",130400,0,"2017-03"
2017-03-31,221,"Lake","IN","Chicago",120,126700,-0.000788643533123028,-0.000788643533123028,0.0250809061488673,0.0150182680113364,-0.00683895512557975,"2008-05","2008-Q2",142700,-0.112123335669236,"2005-07"
2017-03-31,2482,"Plymouth","MA","Boston",121,356000,0.0090702947845805,0.0312862108922364,0.072289156626506,0.0535249812248662,0.00393202875204568,"2005-12","2005-Q4",367700,-0.0318194180038074,"2005-03"
2017-03-31,2063,"Volusia","FL","Daytona Beach",122,168900,0.00475907198096371,0.0162454873646209,0.116325181758097,0.0995257046022155,-0.0236624487176867,"2006-08","2006-Q3",231900,-0.271668822768435,"2005-01"
2017-03-31,1241,"Morris","NJ","New York",123,421700,0.00476530855372885,0.0110285303284584,0.0122419587133941,0.0238605360494086,-0.0116023839728745,"2006-07","2006-Q3",484800,-0.130156765676568,"2004-10"
2017-03-31,2312,"Guilford","NC",,124,134900,0.00521609538002981,0.0181132075471698,0.0489891135303266,0.0311829370397358,0.0072489478018849,"2017-03","2017-Q1",134900,0,"2017-03"
2017-03-31,146,"Dane","WI","Madison",125,248200,0.00976403580146461,0.0256198347107438,0.0852645386969829,0.046019125795526,0.0168047643280704,"2017-03","2017-Q1",248200,0,"2017-03"
2017-03-31,1396,"Sonoma","CA","Santa Rosa",126,580600,0.00449826989619377,0.00484596746278989,0.0686545186821277,0.114604137516892,0.00497318726804652,"2005-12","2005-Q4",595000,-0.0242016806722689,"2005-09"
2017-03-31,2033,"Spokane","WA","Spokane",127,197400,0.00458015267175573,0.0143884892086331,0.0852116547553601,0.0514562007812489,0.008878575739522,"2017-03","2017-Q1",197400,0,"2017-03"
2017-03-31,2511,"Richmond","NY","New York",128,467400,0.0134431916738942,0.0391285015562472,0.0953831731895946,0.0489253421062037,0.00732564998555008,"2017-03","2017-Q1",467400,0,"2017-03"
2017-03-31,2465,"Onondaga","NY","Syracuse",129,131100,-0.00531107738998482,0.00382848392036753,0.0298507462686567,0.0181908143822709,0.00846670529703419,"2017-02","2017-Q1",131800,-0.00531107738998483,"2017-01"
2017-03-31,669,"Pasco","FL","Tampa",130,162600,-0.00489596083231334,-0.00671960904092853,0.127600554785021,0.091198009368322,-0.0160721230024644,"2006-08","2006-Q3",201900,-0.194650817236256,"2005-04"
2017-03-31,1746,"Hampden","MA","Springfield",131,187800,0.00266951414842499,0.00751072961373391,0.0358521787093216,0.0197558091300793,-0.00487217977796173,"2006-09","2006-Q3",201300,-0.0670640834575261,"2005-06"
2017-03-31,2934,"Greenville","SC","Greenville",132,169000,0.00655151876116736,0.0101613867304244,0.0642317380352645,0.0454849407920248,0.0202496452810292,"2017-03","2017-Q1",169000,0,"2017-03"
